id,note_bac1,note_bac2,libelle_court,libelle
278177,13,12,ALL,Allemand
278177,9,10,FRS,Français
278177,8,13,HG,"Histoire et Géographie"
278177,13,12,ALL,Allemand
278177,9,10,FRS,Français
278177,8,13,HG,"Histoire et Géographie"
278177,13,12,ALL,Allemand
278177,9,10,FRS,Français
278177,8,13,HG,"Histoire et Géographie"
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
276872,10,2,MAT,Mathématiques
276872,15,18,PC,"Physique et Chimie"
276872,15,16,ALL,Allemand
276872,7,14,FRS,Français
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
278471,7,7,FRS,Français
278471,13,10,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
264872,9,9,FRS,Français
264872,0,10,PHI,Philosophie
264872,15,11,ALL,Allemand
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
275925,14,12,ALL,Allemand
275925,10,9,FRS,Français
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
273831,7,10,FRS,Français
273831,9,12,HG,"Histoire et Géographie"
273831,15,9,ALL,Allemand
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
268562,10,16,ALL,Allemand
268562,15,7,FRS,Français
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
12046,8,9,FRS,Français
12046,7,7,PHI,Philosophie
12046,19,17,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
259492,13,13,PHI,Philosophie
259492,11,13,FRS,Français
259492,18,18,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
281809,10,10,FRS,Français
281809,15,12,ALL,Allemand
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
272051,12,18,HG,"Histoire et Géographie"
272051,14,13,ALL,Allemand
272051,8,7,FRS,Français
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
270064,11,12,FRS,Français
270064,13,10,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
16171,13,13,ANG,Anglais
16171,7,7,FRS,Français
16171,15,17,ALL,Allemand
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
55396,19,19,ALL,Allemand
55396,8,10,FRS,Français
55396,2,7,MAT,Mathématiques
281175,0,11,PHI,Philosophie
281175,9,15,HG,"Histoire et Géographie"
281175,14,12,ALL,Allemand
281175,14,11,FRS,Français
281175,0,11,PHI,Philosophie
281175,9,15,HG,"Histoire et Géographie"
281175,14,12,ALL,Allemand
281175,14,11,FRS,Français
281175,0,11,PHI,Philosophie
281175,9,15,HG,"Histoire et Géographie"
281175,14,12,ALL,Allemand
281175,14,11,FRS,Français
281175,0,11,PHI,Philosophie
281175,9,15,HG,"Histoire et Géographie"
281175,14,12,ALL,Allemand
281175,14,11,FRS,Français
281175,0,11,PHI,Philosophie
281175,9,15,HG,"Histoire et Géographie"
281175,14,12,ALL,Allemand
281175,14,11,FRS,Français
281175,0,11,PHI,Philosophie
281175,9,15,HG,"Histoire et Géographie"
281175,14,12,ALL,Allemand
281175,14,11,FRS,Français
